Unnamed: 0,Location,Distance,Review_Score,Review_Score_,N_Reviews,Price,latitude,longitude
257,City Center,0.6909943115536747,8.564375567672176,Very good ,1983.0,397.0,43.261609105069994,-2.9492758639758514
258,Deusto,1.4755516021065531,7.274310140712465,Good ,51.0,433.0,43.2776457080984,-2.9589133873166067
259,Old Town,0.6920825502709202,,Exceptional 10,295.0,1710.0,43.25871089423862,-2.9245132035518706
260,City Center,1.9931309557656343,9.19019411371038,Fabulous ,1122.0,173.0,43.25806262776796,-2.9216051196895094
261,City Center,0.2904139274341498,8.304828603638192,Exceptional 10,653.0,1477.0,43.2541695465462,-2.9215189639938663
262,City Center,0.5599188591204453,9.323599536568253,Review score ,5107.0,491.0,43.25008704435813,-2.9643040196021557
263,Deusto,1.4639684300317297,7.354334642598565,Good ,130.0,446.0,43.27729244245152,-2.9561798921775626
264,Old Town,0.6423191684095041,9.82819981714415,Superb ,5654.0,529.0,43.2647395444705,-2.924190722496913
265,Ensanche,0.28518465205402094,9.119043272184665,Fabulous ,5274.0,1220.0,43.26935087445044,-2.932588975047452
266,Old Town,0.42542303036575,8.33848809008948,Very good ,5950.0,567.0,43.25839331844053,-2.9249596610408024
267,City Center,0.6367145585129479,8.495703009556523,Very good ,1805.0,375.0,43.26163446063023,-2.9478121519795417
268,Deusto,0.9506134637284005,9.362430902347882,Exceptional ,4484.0,1027.0,43.253075090236266,-2.960331930162142
269,Ensanche,0.40379464794858855,,,,1296.0,43.26166451107358,-2.9312699833521756
270,Deusto,1.185870170337011,8.968048895643404,Review score ,4196.0,274.0,43.278626730470464,-2.945982468525295
271,City Center,0.9510916115889951,6.9640691629508895,Very good ,6227.0,1164.0,43.27516826241091,-2.9060881602142357
272,Old Town,0.6830258043203145,,Exceptional 10,196.0,1737.0,43.2594578998275,-2.9247227969769414
273,Deusto,1.4149732000194764,7.261102213378175,Good ,13.0,431.0,43.27761740428484,-2.9582352398356058
274,Old Town,0.6379807901870909,,Exceptional 10,78.0,477.0,43.257222402692406,-2.9222759319790876
275,Deusto,1.5077615241896325,7.251265031919181,Good ,244.0,405.0,43.277590550843456,-2.9571375304292036
276,Deusto,1.4394673614722653,7.344865275004327,Good ,139.0,416.0,43.27739366743702,-2.9582764392109255
277,Deusto,1.3512135728674817,9.138768360820865,Very good ,2318.0,1365.0,43.27066880195845,-2.966891193105219
278,Bilbao,0.4786459510710161,9.772803308564965,Fabulous ,2933.0,1679.0,43.26334278345775,-2.921762593961445
279,Old Town,1.0453042360528373,9.90720737400614,Fabulous ,7935.0,1587.0,43.27514344204535,-2.9267615067312267
280,City Center,0.6689727423662598,8.501977791258115,Very good ,7044.0,593.0,43.258495566894936,-2.9483175765567244
281,City Center,0.44818919097708243,9.597556793158907,,533.0,366.0,43.27435375552078,-2.9228013569217386
282,City Center,0.6265780139166182,8.58870729883862,Very good ,1728.0,341.0,43.2624347668506,-2.9474580176862033
283,Bilbao,1.7245319755645536,7.408449240169984,Exceptional 10,6178.0,823.0,43.250884121344626,-2.9267456492172075
284,Ensanche,1.8570463183086008,7.627992890605422,Good ,2839.0,113.0,43.25895468046374,-2.9328200315006847
285,Bilbao,0.43153511174930603,8.483178744504691,Very good ,5126.0,1403.0,43.25444336684894,-2.9715672284111214
286,Old Town,1.7465853203539026,9.830927889798902,Very good ,1574.0,737.0,43.27840280636084,-2.9176183501866526
287,Ensanche,0.3583131791242548,,,,1324.0,43.26227823101017,-2.930061574168353
288,Bilbao,0.5640884496121832,7.59237349060679,Exceptional ,2264.0,993.0,43.26263854907369,-2.9565959169358744
289,Ensanche,1.0261681242717264,9.271310341786524,Exceptional ,2243.0,329.0,43.26409980368441,-2.9280583372499973
290,Bilbao,1.500535767865501,8.516428434361496,Exceptional 10,4727.0,424.0,43.25867769909082,-2.907827265479969
291,Bilbao,0.6685722769530879,,,,1757.0,43.25435129562714,-2.926227933371858
292,Bilbao,2.1843018582637295,9.02966237428234,Very good ,1243.0,730.0,43.27275345486262,-2.91708362986513
293,Bilbao,0.42220081468629334,7.032743327684139,Good ,2307.0,296.0,43.25589858721856,-2.9341589068690865
294,Ensanche,0.3598056344653343,,,,1317.0,43.262158883431766,-2.9289557143221403
295,Deusto,0.6690735339345368,8.265952312765847,Superb ,7493.0,1670.0,43.25787162144738,-2.968032460371984
296,Bilbao,1.0853691718998564,8.470120527651211,Very good ,3672.0,1382.0,43.254509314800046,-2.9724356385288377
297,Deusto,1.1570718932768427,8.134932443370879,Very good ,3436.0,752.0,43.27576782851449,-2.95843931595524
298,Deusto,0.9475058982816364,7.1289851003475935,Superb ,7540.0,1062.0,43.278648616169335,-2.9680502632017975
299,Deusto,1.483382256861109,7.357421202018158,Good ,100.0,423.0,43.27684459184016,-2.9575744300005002
300,Deusto,1.499129432669347,7.236475938609262,Good ,35.0,454.0,43.27741527048801,-2.957850748744997
301,Deusto,1.6988965814734818,9.525841637204671,Good ,5656.0,1730.0,43.26969231754481,-2.963783868432843
302,Old Town,0.6836377382532228,8.324909343101673,Very good ,5738.0,1716.0,43.258680131004006,-2.922407679063995
303,Bilbao,1.4479540827969521,8.584755568239254,Fabulous ,1760.0,201.0,43.255314744241,-2.908477177166466
304,City Center,0.8165816514368607,8.49195553845096,Very good ,738.0,264.0,43.26089260355915,-2.9519849531671123
305,Ensanche,0.5861984719534558,7.9603473483284395,Good ,3000.0,68.0,43.25797554520333,-2.9431159251939274
306,Bilbao,0.6283118749859883,,,,1756.0,43.25441058665178,-2.9267603254842762
307,Deusto,1.5178969529541202,9.40539138329047,Good ,2313.0,474.0,43.253841566463684,-2.9649810053997783
308,Ensanche,2.0766916804895135,7.497487495121869,Good ,899.0,340.0,43.267195501088935,-2.9285629923444594
309,Deusto,0.2333049481683975,7.3125115135697145,Fabulous ,283.0,1474.0,43.24981329100634,-2.946546974179148
310,Ensanche,0.22804712188949158,8.468816821348634,Fabulous ,8010.0,413.0,43.268227975409616,-2.9312324435891077
311,Ensanche,0.46338923888028677,7.355213486615256,Exceptional ,2975.0,1489.0,43.25413193557428,-2.911622962939598
312,Bilbao,0.6730108223309947,,,,1721.0,43.25486289212586,-2.9287015054347254
313,Bilbao,0.6660609590792965,,,,1715.0,43.25471022267054,-2.928913709779528
314,Old Town,0.7686501275275873,7.432273549997317,Fabulous ,6361.0,140.0,43.26511429076552,-2.9580966981243355
315,City Center,0.4822367492420639,8.323472321465726,Very good ,26.0,472.0,43.257007545110696,-2.9236772227673398
316,Bilbao,1.1820039350544322,8.890768738392921,Good ,3241.0,1413.0,43.26106680706613,-2.931940858255199
317,City Center,0.6635451190686866,8.458431769162132,Very good ,1622.0,385.0,43.262387665319736,-2.94809843500352
318,Deusto,0.46087633001116834,9.230926166169093,Exceptional ,6761.0,1659.0,43.27548209027444,-2.960212268052275
319,Deusto,0.6206798252761572,8.25427263676497,Exceptional 10,2341.0,735.0,43.26641931995609,-2.908528346584431
320,Ensanche,0.35164494917810796,8.308930029663268,Very good ,703.0,514.0,43.25939692554753,-2.942498894805642
321,Bilbao,0.6984685152401575,,,,1761.0,43.254071655658365,-2.92824626976703
322,Deusto,1.1575340737932516,8.10069377446187,Very good ,2761.0,864.0,43.253603714699594,-2.9565946652057513
323,Old Town,0.5585449649527591,8.154642434394908,Very good ,1728.0,637.0,43.25938780186224,-2.9234478995737745
324,Bilbao,1.2199350795094595,8.750648270410661,Exceptional ,5524.0,1200.0,43.25797120671435,-2.9438454861056567
325,City Center,0.5097257413243378,7.696288009940143,Good ,1159.0,186.0,43.260591879155385,-2.9262441340828587
326,Old Town,1.2828795002265185,8.382256296370393,Exceptional ,3451.0,508.0,43.26511116551856,-2.969895843440752
327,City Center,0.7108878743347187,8.550143732284463,Very good ,2327.0,412.0,43.26484152342817,-2.945995776087424
328,Deusto,1.0609089813695682,8.816762105304598,Exceptional ,1540.0,344.0,43.25850027396876,-2.955436952425727
329,Ensanche,0.6885872044541832,7.844849345336731,Good ,2270.0,235.0,43.259668952864196,-2.9465727563794455
330,City Center,0.6335470600828121,8.370685218754932,Very good ,1526.0,87.0,43.255536048251074,-2.923693019026373
331,Deusto,0.26652542343077357,9.58702626410042,Superb ,1965.0,344.0,43.269436327213356,-2.94917587636829
332,Deusto,1.628622426468867,9.518095115579309,Review score ,891.0,67.0,43.25298042006436,-2.928345421775392
333,Ensanche,0.2314254590237607,9.566490624540458,Exceptional ,86.0,365.0,43.26529017792601,-2.934808972713801
334,Deusto,1.8989580060102826,9.879685734386301,Very good ,,559.0,43.268799440916574,-2.9560276488275217
335,Ensanche,0.24856776270771927,7.922564844476911,Good ,6263.0,1137.0,43.26982551708538,-2.9288882764680904
336,Ensanche,0.5376176928583352,7.123818448323551,Superb ,3162.0,1265.0,43.25830000008555,-2.9331430231308935
337,City Center,0.6413452270236698,8.339481842851598,Very good ,5141.0,508.0,43.25858787531917,-2.922647580009375
338,Ensanche,0.36319678920736476,8.316752948834353,Very good ,2736.0,427.0,43.261919198335264,-2.9257417268376944
339,Bilbao,0.6757122290556271,8.270170950545232,Fabulous ,5276.0,599.0,43.25908213410347,-2.9534294053839374
340,Deusto,1.4258361627084626,7.999810002677922,Very good ,3316.0,1574.0,43.25916178771499,-2.906864035462756
341,City Center,0.4234298663226859,9.210114634701727,Very good ,5990.0,864.0,43.25559280294805,-2.9645716362254197
342,City Center,0.7187766630401483,8.595768636064063,Very good ,1897.0,322.0,43.26189794690533,-2.948361114427062
343,Old Town,0.5378196535034857,7.075189098884013,,7509.0,1144.0,43.25129759578759,-2.9321814557798658
344,Old Town,2.0427644516579297,7.508318728444104,Very good ,7957.0,1702.0,43.270435172280294,-2.9493511059399373
345,Bilbao,0.6888839535613047,,,,1767.0,43.25417401076777,-2.925824238833932
346,City Center,0.9056597629497898,8.491185087842657,Very good ,5085.0,318.0,43.261974571335244,-2.9399644876505158
347,Old Town,0.6706832207753309,,Exceptional 10,120.0,1753.0,43.25906179128669,-2.9246299792243753
348,Old Town,1.106817785449491,8.572832809312926,Good ,3564.0,360.0,43.2616296142349,-2.9651124690774857
349,City Center,0.554988131058747,,Superb ,6148.0,766.0,43.277257022621484,-2.9400593373224346
350,Ensanche,0.3750734879334058,8.810322565147409,Fabulous ,382.0,415.0,43.263093255369974,-2.92572089009644
351,City Center,1.7560028683794124,8.674067120462631,Superb ,4271.0,1102.0,43.25093785763535,-2.9104080005630384
352,Ensanche,0.2933658131070085,8.71512637240503,Fabulous ,1284.0,597.0,43.25986870170328,-2.929460297642155
353,Ensanche,0.3458327790952188,,,,1261.0,43.26136983686425,-2.93068761808956
354,City Center,0.6819637374820188,8.534667101096408,Very good ,1949.0,390.0,43.26212967973027,-2.9469848374684626
355,Old Town,1.4324880736460264,7.016960979655409,Very good ,3128.0,762.0,43.2652859605799,-2.9700690509712335
356,Old Town,0.6553762765300336,,Exceptional 10,357.0,1688.0,43.2596383650335,-2.923026052768904
357,Ensanche,0.7167622375119391,9.906427785804757,,4271.0,1041.0,43.2551845782899,-2.933422050895272
358,Bilbao,0.8091294292057858,9.69965744897153,Review score ,2867.0,1523.0,43.26057974146654,-2.95694110185957
359,Ensanche,0.5052416766632551,9.12323643116248,Superb ,32.0,1713.0,43.27719582494177,-2.9294534530141076
360,Deusto,1.2171348240123157,9.982118427816596,,,1330.0,43.25655967251358,-2.952469843764105
361,Deusto,1.4255434606791997,7.334360950934059,Good ,56.0,476.0,43.276586461363046,-2.9575720805493133
362,Ensanche,1.9294288067816379,9.368558245422399,Exceptional ,2620.0,995.0,43.261647943569294,-2.927240657472418
363,Ensanche,0.30462006604411196,8.696324661293668,Fabulous ,1399.0,628.0,43.25995251398455,-2.930121230113825
364,City Center,1.0994483327162676,9.27587264072265,Fabulous ,6651.0,1672.0,43.2752930689604,-2.9317490016038183
365,Ensanche,0.38340897959701364,,Very good ,,1295.0,43.26248739191162,-2.931247645021478
366,Ensanche,1.8762884401979874,8.989665726566642,Fabulous ,983.0,198.0,43.26662099312973,-2.9575165886615773
367,Ensanche,1.58915046247936,8.52644451008011,Exceptional ,2294.0,283.0,43.260492998074454,-2.933130578110541
368,Deusto,1.4174545142887272,7.24797678887442,Good ,219.0,484.0,43.27740071308981,-2.9587347923939604
369,City Center,1.221985254860353,9.980046441001853,Exceptional ,7880.0,224.0,43.26448909763211,-2.962654782300876
370,Ensanche,0.4116137650631591,9.07915595873039,Superb ,7561.0,1084.0,43.26435769668461,-2.9309892028119946
371,Old Town,0.6257060158977419,,Exceptional 10,37.0,1762.0,43.25942861146129,-2.9237659879998885
372,Bilbao,1.4331112144762728,8.036393213839814,Superb ,1947.0,1103.0,43.26832166469084,-2.941067726448818
373,Ensanche,0.32991688626461835,8.91161221693395,Fabulous ,4508.0,484.0,43.26410921173297,-2.9279802013732765
374,Bilbao,0.4260531251697412,8.846853303483075,Fabulous ,392.0,237.0,43.257861409480384,-2.9459045673109774
375,Bilbao,0.7050628030887511,,,,1706.0,43.253875000209014,-2.9266085573861402
376,City Center,1.7394268080423945,9.52629312251524,,2191.0,811.0,43.271012557840436,-2.936724089380827
377,Deusto,1.426758974125914,7.2109634631331,Good ,170.0,487.0,43.27626181262614,-2.9593855655585966
378,City Center,0.636497195178497,8.575805158362959,Very good ,1997.0,326.0,43.26184956999095,-2.947004281706388
379,City Center,0.6865318884564378,8.546956199293975,Very good ,1829.0,342.0,43.26231627438292,-2.9485331631195675
380,Ensanche,0.32281173861696244,8.427742871767967,,21.0,1466.0,43.27445528076256,-2.9217970564264704
381,City Center,0.6716295151342874,8.563864950027021,Very good ,1964.0,349.0,43.26173166954408,-2.9466321995043625
382,Bilbao,1.6970621061290134,9.534978774696146,,915.0,77.0,43.276421407613874,-2.916209747666841
383,Ensanche,0.3754668208966712,9.122350619512932,Superb ,3772.0,1021.0,43.26196612943289,-2.9304964384701733
384,Ensanche,1.6647865125525758,7.480319194871162,Exceptional ,863.0,1325.0,43.27186239005322,-2.923933035674448
385,City Center,0.2942045383742231,8.425915949231712,Review score ,1204.0,150.0,43.277585720041024,-2.920826199704719
386,Ensanche,0.30668584891816986,9.022458957325512,Superb ,661.0,130.0,43.2704110204593,-2.9386552706336624
387,Bilbao,0.6965693931594182,,,,1711.0,43.254683872263705,-2.9279343110759255
388,Ensanche,0.32497525732141225,,,366.0,204.0,43.26351861418188,-2.949056103078553
389,Deusto,2.0764052224752634,8.727646401639149,Exceptional 10,3057.0,644.0,43.26117984195307,-2.942260168860436
390,Bilbao,0.31661564407616904,7.026970213325132,Good ,349.0,882.0,43.253582981995386,-2.9183328709703944
391,Ensanche,0.24760215843555974,8.647126651052936,Fabulous ,1556.0,593.0,43.260326601875924,-2.9317246945692923
392,Ensanche,1.9569024263815011,7.0989011037686245,Superb ,6400.0,376.0,43.25818369084267,-2.942209843861745
393,Deusto,0.8781360432799277,9.442693890989517,,4717.0,1483.0,43.273297344382655,-2.9122063759613153
394,Deusto,2.0841709845108167,8.608685037608415,Exceptional 10,5997.0,480.0,43.25121505721729,-2.940635806761027
395,Deusto,1.4584728832660474,7.350282758926026,Good ,270.0,427.0,43.277301976164445,-2.958370878407303
396,Old Town,0.6998435117913062,,Exceptional 10,300.0,1686.0,43.25916668815183,-2.922165676095799
397,Deusto,1.8437815678011706,9.81571580665,Good ,5986.0,1356.0,43.25888276281581,-2.9374165614469185
398,Bilbao,1.7646574067550795,7.850432890952045,Superb ,2385.0,1680.0,43.24996686644559,-2.9383531695320317
399,Old Town,0.7057889562833599,8.421884659689589,Very good ,1598.0,114.0,43.25584160691367,-2.9237454349449266
400,City Center,1.982808593286183,9.586081668184422,Review score ,3612.0,1462.0,43.260212715711766,-2.939829340557132
401,Deusto,1.4757116580724052,7.304055981480405,Good ,237.0,460.0,43.27675083007567,-2.956559020682678
402,Old Town,0.8191146505208915,6.97582565269679,Exceptional 10,4396.0,1455.0,43.25446566294471,-2.909168637113673
403,Deusto,1.4288578436883674,7.278926283129097,Good ,263.0,412.0,43.27675053591888,-2.9583793921522887
404,City Center,1.7568127907939524,8.854396781886514,Fabulous ,4489.0,794.0,43.27510668507499,-2.9182197666710645
405,City Center,0.7455534952140425,8.745642554752973,Fabulous ,5276.0,736.0,43.260796764742146,-2.9469148172193664
406,Old Town,1.5160180559046286,8.204186143988096,Very good ,939.0,66.0,43.259421531700916,-2.933245936363782
407,Bilbao,0.41072486481834414,8.144132458987091,Good ,3421.0,861.0,43.25712821403716,-2.9133240336739936
408,City Center,0.7148270471022529,8.581964008455369,Very good ,1770.0,356.0,43.262751397992396,-2.9470764930771827
409,Ensanche,0.5530493902537911,7.35754460658529,Fabulous ,1354.0,1649.0,43.25113187941196,-2.913224136755954
410,City Center,0.9579781260556886,7.490112405872372,Very good ,2043.0,312.0,43.24942657756125,-2.9476469993290726
411,City Center,0.5044446112901597,8.474284254924429,Fabulous ,1063.0,217.0,43.26111189896996,-2.9284077542212317
412,Old Town,1.8115955230341163,8.980282737381861,,4167.0,314.0,43.25293968265029,-2.9086286441508933
413,Ensanche,0.5864062341709326,7.947316770176206,Good ,3014.0,100.0,43.257060946392635,-2.9448556309014395
414,City Center,0.6343766438210976,8.428859712110365,Very good ,24.0,437.0,43.257154908904276,-2.9248474807769083
415,Deusto,1.8337718953540747,7.964828717979261,Superb ,3208.0,637.0,43.25762992326785,-2.9402544356935136
416,Bilbao,1.492771422271984,8.593163675984748,Fabulous ,121.0,164.0,43.2544551952461,-2.908309118661289
417,Ensanche,2.1068406222536624,9.634450133559765,Review score ,6301.0,95.0,43.24968085675333,-2.9694617852534315
418,Bilbao,0.5267262008428868,8.471492947568274,Fabulous ,324.0,160.0,43.25402055198687,-2.938013855199229
419,City Center,0.6630349689639982,8.515124466510983,Very good ,1674.0,325.0,43.26277492355097,-2.9461030130432566
420,Old Town,1.4594215082381317,9.373721835185847,Very good ,153.0,213.0,43.27870915948964,-2.907233491176595
421,Bilbao,2.1865188930611272,7.695494995804436,Good ,545.0,61.0,43.27870132534005,-2.972327812169179
422,City Center,1.481649980889503,8.594607112832733,Very good ,6085.0,291.0,43.259988389456694,-2.9518962132873163
423,Ensanche,1.773254093848227,8.815734610537893,Fabulous ,5076.0,557.0,43.254476990965046,-2.913867406374736
